Sample Name,0.02,0.023520823,0.027661457,0.032531013,0.038257812,0.044992763,0.052913343,0.062228271,0.07318301,0.086066235,0.101217438,0.119035877,0.139991095,0.164635295,0.193617889,0.227702614,0.267787655,0.314929314,0.370369847,0.435570198,0.512248497,0.602425336,0.708477013,0.833198154,0.979875354,1.152373784,1.355239044,1.593816947,1.87439439,2.204365021,2.592424078,3.048797515,3.585511478,4.216709209,4.959023745,5.83201622,6.858691334,8.066103565,9.486070089,11.15600922,13.11992643,15.42957398,18.14581465,21.34022558,25.09698443,29.51508761,34.71095895,40.8215177,48.00778653,56.45913473,66.39826837,78.087099,91.83364535,108.0001502,127.0126259,149.3720805,175.6677203,206.5924761,242.9612628,285.7324542,336.0331374,395.1888131,464.7583247,546.5749364,642.7946423,755.9529803,889.0318477,1045.538078,1229.595853,1446.055378,1700.620697,2000
A40930_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002756738,0.473654415,2.51567784,6.604874497,12.20633714,17.23126146,19.42556198,17.65814272,12.88563451,7.308563569,3.042586958,0.594091796,0.050856376,0,0,0,0,1.01E-11,0
A31418_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106436291,1.073756015,2.969638688,5.519850619,8.381695593,11.0764105,13.01524205,13.79614464,13.25401934,11.53114314,8.953921474,6.044446696,3.257465929,0.995470022,0.024359014,0,8.13E-11,0
A40856_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.00E-05,0.410415846,2.125367754,5.360353012,9.656982682,13.93154826,16.68339005,16.91996738,14.5867339,10.62079207,6.284588755,2.791281012,0.621199739,0.007289522,0,0,0,0
Parakeelya calcarenite (digested bedrock),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.57E-09,0.066319996,0.080440333,0.093916232,0.113472826,0.137987017,0.169861133,0.211102235,0.265279329,0.338571773,0.435199909,0.56015323,0.710040517,0.876022802,1.04177078,1.189138784,1.31722124,1.454640019,1.68724845,2.149919444,3.010152975,4.412209835,6.370901089,8.758856877,11.13684142,12.95015779,13.54098095,12.40176182,9.487721274,5.032109912,0
A41041G_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.38E-09,0.064255714,0.11343008,0.191630403,0.290340673,0.387274602,0.443867566,0.423381964,0.311631572,0.138896589,0.012742137,0.071756053,0.521054494,1.496752089,3.034727084,4.981687578,7.059939446,8.834080086,9.979715244,10.29491174,9.824901421,8.790030918,7.509674649,6.239014106,5.162914768,4.292765893,3.570806979,2.85699369,2.044976115,1.055846344,0
A51155G_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204135038,1.583957083,4.172295772,7.580445085,11.07950819,13.59183055,14.37606851,13.24984985,10.73587199,7.720044276,5.055546707,3.152929986,2.072390133,1.565243266,1.35661688,1.182164919,0.888329991,0.432771784,0
A51229G_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087739601,1.306828409,4.382380148,9.101438823,14.22439372,17.90687845,18.49272688,15.7186941,10.81758135,5.722537315,2.023123838,0.215677366,0,0,0,0,0,0,0,0
A51323G_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083629807,0.167143906,0.263705216,0.376428144,0.498750261,0.63051539,0.768921809,0.911733948,1.05958365,1.210324896,1.368468737,1.535463153,1.718113942,1.922666351,2.153011309,2.413281377,2.692111224,2.977360797,3.239276255,3.449666931,3.582985854,3.63007589,3.607312771,3.556498645,3.534446612,3.595077082,3.764993723,4.024859079,4.300401405,4.487893294,4.483664819,4.245007467,3.816276666,3.308326929,2.847155982,2.515505518,2.308325115,2.167075043,2.008767722,1.779007023,1.447920147,1.025885179,0.522380933,0
A51330G_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000382246,0.091513699,0.181431162,0.344745748,0.574184554,0.829712218,1.046530742,1.152405023,1.107084022,0.942615164,0.788623507,0.870076734,1.446397012,2.72204275,4.710404844,7.223147648,9.753552136,11.76094546,12.7079332,12.34763403,10.76226605,8.364189555,5.663090373,3.191453021,1.334946023,0.082693084,0,1.42E-14,0,0
A51340G_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000371808,0.087466274,0.150364405,0.269743064,0.427617075,0.579309969,0.662185166,0.614968653,0.420717629,0.080009635,0,0,2.08E-09,0.494988055,2.166917507,4.994705766,8.561407289,12.09640726,14.5458632,15.15828628,13.75768508,10.8723887,7.367316421,4.206433865,1.884791854,0.580555501,0.019499549,0,7.17E-11,0
A51610G_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175816179,1.305826172,3.459492738,6.465473955,9.745405844,12.53963012,14.05214649,13.94115926,12.33735871,9.783368502,6.955048886,4.443586702,2.525650529,1.290152593,0.587368698,0.249512637,0.094644565,0.037745901,0.010611518,0
A51613G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105924626,1.169141123,3.506318907,6.974340841,11.03929316,14.5616869,16.44721602,15.96407324,13.25774657,9.251694424,5.222530772,2.175008432,0.32136173,0.003663251,0,0,0,0,0
A51636G_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000486763,0.121050385,0.303931966,0.541164354,0.794046111,0.976832237,1.007817694,0.844828515,0.537438135,0.272890138,0.351884402,1.123055093,2.846974792,5.54372178,8.83692904,12.06770157,14.30140853,14.85674845,13.47007214,10.51761839,6.76844075,3.420474874,0.494483889,0,0,0,0,0,2.37E-12,0
A61117G_Q ?undigested?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.74E-05,0.264309387,1.169182256,2.578579509,4.353953324,6.281178228,8.034045568,9.357475772,10.11133771,10.29842776,10.01935725,9.396874762,8.500402089,7.360215718,5.928779023,4.199638449,2.146175791,0
A61117G_Q ?undigested?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018566629,0.150689404,0.246256843,0.330523523,0.382483199,0.36951516,0.289763442,0.182203596,0.14359166,0.314894246,0.850363236,1.846895473,3.315144703,5.072368355,6.863831306,8.344285581,9.274278814,9.573273666,9.347849309,8.807381294,8.161317224,7.480340782,6.702093465,5.631317403,4.13880693,2.161964756,0
A61220G_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.540373744,2.587011128,5.82424391,9.831132649,13.64689214,16.04235979,16.24160005,14.16228085,10.52886323,6.483979346,3.117370097,0.938017689,0.055875386,0,0,0,0,0,0
A61236G_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371567422,2.175686764,5.167020554,8.852800901,12.20016051,14.21334371,14.23258056,12.38827754,9.458242439,6.489312097,4.185085797,2.815480986,2.163886821,1.885377599,1.628954499,1.199835737,0.572386061,0
A61246G_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344986822,1.950663981,4.675965924,8.144761099,11.58888239,13.95971931,14.57571737,13.3123147,10.71206152,7.645335655,4.932834496,2.958584681,1.780526778,1.164268636,0.868524571,0.679470158,0.479672394,0.225709513,0
A61252G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008329285,0.099208592,0.136962124,0.165994676,0.181800929,0.179274599,0.159369565,0.130757571,0.111467745,0.130040307,0.223098955,0.428540345,0.771546745,1.261098253,1.857122948,2.499308221,3.080193337,3.498292447,3.67201709,3.580445992,3.281384098,2.922529996,2.699249863,2.82103106,3.434216668,4.56736694,6.07138612,7.673232592,8.950937737,9.541062465,9.170580168,7.792712249,5.564682944,2.943197866,0.39155951,0,0,0,0,0,1.82E-12,0
A70954G_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000792852,0.123683557,0.195035167,0.269673656,0.348784802,0.431420301,0.519855467,0.615591864,0.722770371,0.842683235,0.979436311,1.131342973,1.297516938,1.47407502,1.655869641,1.843406547,2.037295787,2.254209166,2.515898557,2.858257522,3.31906191,3.921651741,4.674898529,5.51808158,6.359072217,7.026986956,7.336288481,7.110759493,6.262094217,4.818713315,3.030674862,1.189546333,0.014147534,0,0,0.208215741,1.190523074,2.218530027,3.019019806,3.395454131,3.248947967,2.586908135,1.432824219,0
A71508G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00028979,0.079182082,0.131044397,0.23636792,0.384021614,0.573516003,0.788349919,1.025024734,1.314130602,1.722025288,2.369687861,3.372967281,4.809611614,6.63885518,8.635453316,10.46410523,11.66127922,11.89318758,11.01129975,9.162033346,6.734063548,4.251835293,2.132688866,0.595950739,0.013028832,0,0,0,4.12E-13,0
A71209G_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000592632,0.092853559,0.152709343,0.222352785,0.303831428,0.395325255,0.495754877,0.601799748,0.710958232,0.816441352,0.915407609,1.003825352,1.084183724,1.164809853,1.26199605,1.402214827,1.612289091,1.923181219,2.346911773,2.879506089,3.485010246,4.091346612,4.614903887,4.95117339,5.032979281,4.833136225,4.387778557,3.786714305,3.160451875,2.627188105,2.292634383,2.191732386,2.310968654,2.591516925,2.961076982,3.353145209,3.727603233,4.031964111,4.197355652,4.113355222,3.650043101,2.760590448,1.460386416,0
Streeter Lagoon_CaCO3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.07,0.08,0.08,0.09,0.11,0.12,0.14,0.14,0.15,0.14,0.14,0.14,0.16,0.21,0.3,0.43,0.56,0.65,0.67,0.59,0.43,0.28,0.31,0.71,1.66,3.23,5.34,7.69,9.89,11.47,12.1,11.64,10.22,8.12,5.79,3.59,1.82,0.69,0.02,0,0
ST_01_5_HCl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,2.45,5.18,8.49,11.55,13.6,14.06,12.91,10.56,7.76,5.14,3.16,1.87,1.16,0.77,0.5,0.22,0
TB02_5_HCl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.18,0.43,0.69,0.93,1.09,1.16,1.22,1.4,1.9,2.88,4.39,6.29,8.29,9.95,10.9,10.92,10.02,8.42,6.51,4.61,3.04,1.92,1.23,0.82,0.54,0.27,0
OP_HCl   Old playa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,2.6,5.26,8.35,11.24,13.19,13.71,12.75,10.72,8.24,5.89,3.91,2.32,0.98,0
SH01_3_HCl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,1.08,2.91,5.5,8.49,11.18,12.99,13.49,12.66,10.77,8.32,5.77,3.56,1.9,0.85,0.31,0.08,0.01,0
CT-01B_3_acidified  Core at rear of mangroves Claret Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.89,2.71,5.37,8.53,11.48,13.5,14.03,12.97,10.69,7.92,5.29,3.27,1.9,1.01,0.4,0
RH3_HCl  Claret Bay core top,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,1.12,2.92,5.45,8.36,11.05,12.89,13.41,12.53,10.53,8.04,5.63,3.7,2.31,1.32,0.55,0
CT_Foredune_HCl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,2,4.25,7.1,10.04,12.38,13.5,13.16,11.6,9.33,6.97,4.82,2.95,1.27,0
PK_HCl - Parakeeyla beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.27,2.22,6.73,13.3,18.96,20.48,17.13,11.29,5.9,2.51,0.89,0.26,0.05,0
Parakeelya_white beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,2.78,7.87,14.7,20.03,20.69,16.44,10.1,4.72,1.66,0.43,0.07,0.01,0
A40932Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175983456,1.455081804,4.172892479,8.147980313,12.3766945,15.57618855,16.59675898,15.16564872,11.89086444,7.945238318,4.329791625,1.820076975,0.324785343,0.022014492,0,0,1.07E-10,0
A61117Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211197835,0.957279822,2.228597523,4.08194619,6.341184176,8.746083093,10.86425196,12.2926918,12.72098053,12.04434799,10.37298357,8.07020963,5.549423784,3.282109145,1.574072296,0.552262357,0.110378282,0
A30759Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006137695,0.623585307,3.313038502,8.951291259,16.12631034,21.11326841,20.80755898,15.55093258,8.700446902,3.564732609,1.03531335,0.184486554,0.022897506,0
A21400Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012550691,0.972892318,2.948023196,5.723423294,8.864883586,11.74983067,13.6681892,14.15620154,13.11762364,10.88581463,8.095131988,5.356537288,3.091535421,1.357362545,0
A41325Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377129708,1.819600021,3.974831369,6.740983115,9.530145566,11.74801945,12.84842471,12.67370888,11.39725994,9.432865955,7.233117258,5.170990174,3.409033897,2.051051779,1.063156443,0.439957734,0.085469203,0.004254795,6.90E-10,0
A40849Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041874056,0.102433998,0.13728992,0.18300334,0.223994576,0.249959342,0.251964412,0.228801082,0.193153877,0.178250469,0.238263022,0.44339932,0.861229986,1.553705348,2.531489342,3.793257455,5.259238257,6.817084305,8.286670276,9.420563292,9.980715267,9.777991746,8.794924451,7.228557848,5.43941462,3.842981704,2.753215003,2.218154788,2.075926982,2.035040803,1.865180408,1.497819452,1.00726005,0.487191201,0
A51253Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012287821,0.655044893,3.185392226,7.878903108,13.78947545,18.42520638,19.57436674,16.67132211,11.30370924,5.890594788,2.210160943,0.377447161,0.026089143,0,0,0,0,4.92E-12,0
A51609Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00441503,0.474703084,2.874729555,8.16944218,15.39724203,20.94270115,21.44519027,16.59071596,9.492742936,3.740805184,0.833693354,0.033619273,0,0,0,0,0,5.68E-14,0
A51608Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000519228,0.665625563,2.867078586,6.710656449,11.63122653,16.08790684,18.3496737,17.37257109,13.54109525,8.338298303,3.707113237,0.728235225,0,0,0,8.34E-12,0
A30849Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35362945,1.704180363,3.763980681,6.384401062,9.122731861,11.51015962,13.02906402,13.37819441,12.50055688,10.61987706,8.090026485,5.418024188,2.965765821,1.117154231,0.042253861,0,1.59E-10,0
A31238Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.08E-10,0.595981656,3.494749306,8.411406716,13.9248882,17.8479046,18.41615435,15.63833248,11.05623693,6.516522587,3.11269552,0.98512766,0
A60943Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236516297,1.311471676,3.132619425,5.654438714,8.433414886,10.90282948,12.42118001,12.68058128,11.7268667,9.94626677,7.834424598,5.817312378,4.078754234,2.707213795,1.65427234,0.893490086,0.407432269,0.130111293,0.030803763,0
A61005Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001304945,0.559207819,2.818589117,7.238132785,12.88033326,17.66562889,19.30565157,17.07651502,12.16934896,6.840785146,2.783214682,0.643304744,0.017983055,0,0,0,1.08E-12,0
A71348Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005761699,0.131846651,0.225829114,0.317528978,0.370608899,0.340336058,0.202544181,0.032633166,0,0,0,0.364894219,1.696918916,3.998173648,7.14476899,10.52753148,13.39974013,14.95210252,14.74375591,12.79068647,9.625291027,5.952199592,2.804552604,0.371052504,0.001243236,0,0,0,0
