Group,Sample,0.02,0.02.1,0.023520823,0.027661457,0.032531013,0.038257812,0.044992763,0.052913343,0.062228271,0.07318301,0.086066235,0.101217438,0.119035877,0.139991095,0.164635295,0.193617889,0.227702614,0.267787655,0.314929314,0.370369847,0.435570198,0.512248497,0.602425336,0.708477013,0.833198154,0.979875354,1.152373784,1.355239044,1.593816947,1.87439439,2.204365021,2.592424078,3.048797515,3.585511478,4.216709209,4.959023745,5.83201622,6.858691334,8.066103565,9.486070089,11.15600922,13.11992643,15.42957398,18.14581465,21.34022558,25.09698443,29.51508761,34.71095895,40.8215177,48.00778653,56.45913473,66.39826837,78.087099,91.83364535,108.0001502,127.0126259,149.3720805,175.6677203,206.5924761,242.9612628,285.7324542,336.0331374,395.1888131,464.7583247,546.5749364,642.7946423,755.9529803,889.0318477,1045.538078,1229.595853,1446.055378,1700.620697,2000,% explained,Total inequality,Between region inequality,Total sum of squares,Within group sum of squares,Calinski-Harabasz pseudo-F statistic,K,latitude,longitude
1,A20858G_Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4e-05,0.001478,0.002793,0.00476,0.007513,0.010875,0.014566,0.018302,0.021774,0.025066,0.028522,0.032864,0.038892,0.047073,0.057504,0.069277,0.081336,0.091978,0.099576,0.102561,0.099887,0.091409,0.078499,0.063187,0.048,0.034223,0.022114,0.01073,0.0,64.482944,4497.809026,2900.319697,24260.226577,7807.914421,55.487829,4,0.0,0.0
1,A21107G_Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000945,0.013639,0.041616,0.081927,0.127534,0.165739,0.184794,0.178737,0.150899,0.111021,0.071687,0.040535,0.020509,0.009547,0.00424,0.001454,0.0,64.482944,4497.809026,2900.319697,24260.226577,7807.914421,55.487829,4,0.0,0.0
1,A30849Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004261,0.020532,0.045349,0.076921,0.109913,0.138677,0.156977,0.161183,0.150609,0.127951,0.09747,0.065278,0.035732,0.01346,0.000509,0.0,0.0,0.0,64.482944,4497.809026,2900.319697,24260.226577,7807.914421,55.487829,4,0.0,0.0
1,A31403G_Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000452,0.001141,0.00129,0.001332,0.001304,0.001298,0.001572,0.002479,0.004353,0.007433,0.011582,0.016296,0.020662,0.023604,0.0244,0.023111,0.02098,0.020382,0.024158,0.034651,0.052351,0.075808,0.100597,0.12181,0.134078,0.134211,0.121593,0.098712,0.06948,0.039848,0.013363,0.000493,0.0,0.0,0.0,0.0,64.482944,4497.809026,2900.319697,24260.226577,7807.914421,55.487829,4,0.0,0.0
1,A31418_Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001282,0.012937,0.035779,0.066504,0.100985,0.133451,0.156811,0.166219,0.159687,0.13893,0.107879,0.072825,0.039247,0.011994,0.000293,0.0,0.0,0.0,64.482944,4497.809026,2900.319697,24260.226577,7807.914421,55.487829,4,0.0,0.0
1,A40705G_Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9e-05,0.001427,0.003883,0.006077,0.007546,0.00731,0.005203,0.00213,0.000146,0.001188,0.00817,0.025037,0.05343,0.091185,0.13032,0.161571,0.175762,0.168988,0.143266,0.106099,0.066039,0.03206,0.007796,9.1e-05,0.0,0.0,0.0,0.0,64.482944,4497.809026,2900.319697,24260.226577,7807.914421,55.487829,4,0.0,0.0
1,A40856_Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.004945,0.025607,0.064583,0.116349,0.16785,0.201005,0.203856,0.175744,0.127962,0.075718,0.03363,0.007484,8.8e-05,0.0,0.0,0.0,0.0,64.482944,4497.809026,2900.319697,24260.226577,7807.914421,55.487829,4,0.0,0.0
1,A40932Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00212,0.017531,0.050276,0.098169,0.149117,0.187665,0.199961,0.182719,0.143264,0.095726,0.052166,0.021929,0.003913,0.000265,0.0,0.0,0.0,0.0,64.482944,4497.809026,2900.319697,24260.226577,7807.914421,55.487829,4,0.0,0.0
1,A41034_Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-06,0.00502,0.029807,0.081086,0.151608,0.214868,0.240937,0.215815,0.152987,0.081183,0.028717,0.002792,0.0,0.0,0.0,0.0,0.0,64.482944,4497.809026,2900.319697,24260.226577,7807.914421,55.487829,4,0.0,0.0
1,A41041G_Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000774,0.001367,0.002309,0.003498,0.004666,0.005348,0.005101,0.003755,0.001673,0.000154,0.000865,0.006278,0.018033,0.036563,0.06002,0.08506,0.106435,0.120238,0.124035,0.118373,0.105904,0.090478,0.075169,0.062204,0.05172,0.043022,0.034422,0.024638,0.012721,0.0,64.482944,4497.809026,2900.319697,24260.226577,7807.914421,55.487829,4,0.0,0.0
1,A50727G_Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002863,0.016113,0.038267,0.067867,0.100006,0.129099,0.148703,0.154807,0.146429,0.126277,0.099045,0.071022,0.046531,0.028379,0.01642,0.009029,0.003968,0.0,64.482944,4497.809026,2900.319697,24260.226577,7807.914421,55.487829,4,0.0,0.0
1,A51138G_Q_note some organics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002396,0.012441,0.028416,0.049896,0.073181,0.09397,0.107471,0.111531,0.106583,0.095743,0.083209,0.072778,0.066278,0.063594,0.062545,0.060109,0.053129,0.040233,0.02132,0.0,64.482944,4497.809026,2900.319697,24260.226577,7807.914421,55.487829,4,0.0,0.0
1,A51155G_Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002459,0.019084,0.050269,0.091331,0.133488,0.163757,0.173206,0.159637,0.129348,0.093013,0.06091,0.037987,0.024969,0.018858,0.016345,0.014243,0.010703,0.005214,0.0,64.482944,4497.809026,2900.319697,24260.226577,7807.914421,55.487829,4,0.0,0.0
1,A51330G_Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5e-06,0.001103,0.002186,0.004154,0.006918,0.009997,0.012609,0.013884,0.013338,0.011357,0.009502,0.010483,0.017427,0.032796,0.056752,0.087026,0.117513,0.141698,0.153108,0.148767,0.129666,0.100774,0.06823,0.038451,0.016084,0.000996,0.0,0.0,0.0,0.0,64.482944,4497.809026,2900.319697,24260.226577,7807.914421,55.487829,4,0.0,0.0
1,A51340G_Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-06,0.001054,0.001812,0.00325,0.005152,0.00698,0.007978,0.007409,0.005069,0.000964,0.0,0.0,0.0,0.005964,0.026108,0.060177,0.10315,0.14574,0.175252,0.18263,0.165756,0.130993,0.088763,0.05068,0.022708,0.006995,0.000235,0.0,0.0,0.0,64.482944,4497.809026,2900.319697,24260.226577,7807.914421,55.487829,4,0.0,0.0
1,A51523G_Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.003969,0.023325,0.061385,0.113087,0.165611,0.20048,0.204861,0.177446,0.129677,0.07759,0.036025,0.010883,0.000482,0.0,0.0,0.0,0.0,64.482944,4497.809026,2900.319697,24260.226577,7807.914421,55.487829,4,0.0,0.0
1,A51607G_Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002178,0.014123,0.035264,0.064988,0.099278,0.132696,0.157743,0.168471,0.161801,0.139282,0.105909,0.069942,0.03761,0.014916,0.000621,0.0,0.0,0.0,64.482944,4497.809026,2900.319697,24260.226577,7807.914421,55.487829,4,0.0,0.0
1,A51608Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-06,0.00802,0.034543,0.080851,0.140136,0.193831,0.221081,0.209309,0.163146,0.100462,0.044664,0.008774,0.0,0.0,0.0,0.0,0.0,64.482944,4497.809026,2900.319697,24260.226577,7807.914421,55.487829,4,0.0,0.0
1,A60943Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00285,0.015801,0.037742,0.068126,0.101608,0.13136,0.149653,0.152778,0.141288,0.119835,0.094391,0.070088,0.049142,0.032617,0.019931,0.010765,0.004909,0.001568,0.000371,0.0,64.482944,4497.809026,2900.319697,24260.226577,7807.914421,55.487829,4,0.0,0.0
1,A61005Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6e-05,0.006737,0.033959,0.087207,0.155185,0.212839,0.232599,0.205742,0.146619,0.082419,0.033533,0.007751,0.000217,0.0,0.0,0.0,0.0,0.0,64.482944,4497.809026,2900.319697,24260.226577,7807.914421,55.487829,4,0.0,0.0
1,A61229_Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001677,0.014984,0.047002,0.094702,0.147,0.188139,0.203119,0.187383,0.147594,0.098223,0.052376,0.020369,0.002253,0.0,0.0,0.0,0.0,0.0,64.482944,4497.809026,2900.319697,24260.226577,7807.914421,55.487829,4,0.0,0.0
1,A61236G_Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004477,0.026213,0.062253,0.106661,0.14699,0.171246,0.171477,0.149257,0.113955,0.078185,0.050423,0.033922,0.026071,0.022715,0.019626,0.014456,0.006896,0.0,64.482944,4497.809026,2900.319697,24260.226577,7807.914421,55.487829,4,0.0,0.0
1,A61246G_Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004156,0.023502,0.056337,0.09813,0.139625,0.16819,0.175611,0.16039,0.129061,0.092113,0.059432,0.035646,0.021452,0.014027,0.010464,0.008186,0.005779,0.002719,0.0,64.482944,4497.809026,2900.319697,24260.226577,7807.914421,55.487829,4,0.0,0.0
1,A71104_Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009073,0.036549,0.075918,0.120868,0.15793,0.176406,0.171545,0.147765,0.114648,0.081857,0.054163,0.033256,0.017581,0.006971,0.000289,0.0,0.0,0.0,64.482944,4497.809026,2900.319697,24260.226577,7807.914421,55.487829,4,0.0,0.0
1,A71348Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9e-05,0.001589,0.002721,0.003826,0.004465,0.0041,0.00244,0.000393,0.0,0.0,0.0,0.004396,0.020445,0.048171,0.086082,0.126838,0.161443,0.180146,0.177636,0.154105,0.115968,0.071713,0.03379,0.004471,1.5e-05,0.0,0.0,0.0,0.0,64.482944,4497.809026,2900.319697,24260.226577,7807.914421,55.487829,4,0.0,0.0
1,A71452_Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001321,0.009083,0.022774,0.042653,0.066738,0.090955,0.110632,0.121021,0.120282,0.109602,0.093186,0.076515,0.064175,0.057426,0.054468,0.051354,0.044951,0.034677,0.022473,0.010537,0.0,64.482944,4497.809026,2900.319697,24260.226577,7807.914421,55.487829,4,0.0,0.0
