K,Group,Sample,0.02,0.02244,0.025179,0.028251,0.031698,0.035566,0.039905,0.044774,0.050238,0.056368,0.063246,0.070963,0.079621,0.089337,0.100237,0.112468,0.126191,0.141589,0.158866,0.17825,0.2,0.224404,0.251785,0.282508,0.316979,0.355656,0.399052,0.447744,0.502377,0.563677,0.632456,0.709627,0.796214,0.893367,1.002374,1.124683,1.261915,1.415892,1.588656,1.782502,2,2.244037,2.517851,2.825075,3.169786,3.556559,3.990525,4.477442,5.023773,5.636766,6.324555,7.096268,7.962143,8.933672,10.023745,11.246826,12.619147,14.158916,15.886565,17.825019,20,22.440369,25.178508,28.250751,31.697864,35.565588,39.905246,44.774423,50.237729,56.367659,63.245553,70.962678,79.621434,89.336718,100.237447,112.468265,126.191469,141.589157,158.865647,178.250188,200,224.403691,251.785082,282.507509,316.978638,355.655882,399.052463,447.744228,502.377286,563.676586,632.455532,709.626778,796.214341,893.367184,1002.374467,1124.68265,1261.914689,1415.891569,1588.656469,1782.501876,2000,% explained,Total inequality,Between region inequality,Total sum of squares,Within group sum of squares,Calinski-Harabasz pseudo-F statistic
20,1,GS001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003029,0.014261,0.059469,0.125314,0.216549,0.3233,0.429617,0.515387,0.564873,0.566212,0.520166,0.436769,0.332379,0.22568,0.132962,0.061713,0.017102,0.000674,0,0,0,0,0,0,99.7536,59.6117,59.4648,11.4651,33.0127,-0.068706
20,2,GS002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006521,0.040403,0.093958,0.175211,0.273549,0.378979,0.471157,0.53501,0.556193,0.531926,0.467199,0.3769,0.275407,0.182566,0.105668,0.05195,0.019813,0.003045,0,0,0,0,0,0,0,0,0,0,99.7536,59.6117,59.4648,11.4651,33.0127,-0.068706
20,3,GS006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003859,0.027839,0.083245,0.154078,0.245009,0.343708,0.436152,0.506556,0.542636,0.535889,0.48735,0.4083,0.312245,0.217055,0.136906,0.072301,0.032326,99.7536,59.6117,59.4648,11.4651,33.0127,-0.068706
20,4,GS007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001484,0.019492,0.060054,0.120941,0.200677,0.292297,0.385634,0.465451,0.520195,0.537995,0.516436,0.458825,0.374696,0.277409,0.182045,0.097198,0.032558,0.002069,0,0,0,0,0,0,99.7536,59.6117,59.4648,11.4651,33.0127,-0.068706
20,5,GS008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005098,0.039314,0.100817,0.177008,0.265924,0.357409,0.438486,0.498702,0.52613,0.516598,0.472179,0.399721,0.311971,0.224825,0.137508,0.073765,99.7536,59.6117,59.4648,11.4651,33.0127,-0.068706
20,6,GS009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016018,0.058122,0.12626,0.220246,0.3281,0.437392,0.524248,0.574688,0.5761,0.528219,0.440752,0.331596,0.217381,0.119099,0.042681,0.004552,0,0,0,0,0,99.7536,59.6117,59.4648,11.4651,33.0127,-0.068706
20,7,GS010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002412,0.008039,0.025377,0.048058,0.079795,0.120063,0.167233,0.218014,0.270437,0.318301,0.359211,0.388262,0.402978,0.401327,0.383161,0.348872,0.30222,0.245627,0.186255,0.128392,0.078459,0.041776,0.015332,0.005853,99.7536,59.6117,59.4648,11.4651,33.0127,-0.068706
20,7,GS033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003636,0.009654,0.025126,0.0449,0.073219,0.108543,0.149623,0.194937,0.240637,0.284897,0.322581,0.352069,0.370083,0.375422,0.367331,0.346503,0.313651,0.272194,0.223804,0.173879,0.125314,0.082719,0.04924,0.024657,0.010835,99.7536,59.6117,59.4648,11.4651,33.0127,-0.068706
20,8,GS011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00272,0.016689,0.037571,0.06762,0.105257,0.15049,0.199516,0.250328,0.298256,0.339463,0.37059,0.388279,0.391197,0.37905,0.352766,0.315154,0.269124,0.218398,0.166875,0.116707,0.072308,0.031851,0.005243,0,0,0,0,0,99.7536,59.6117,59.4648,11.4651,33.0127,-0.068706
20,9,GS012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013157,0.049621,0.097063,0.164213,0.244569,0.330878,0.412038,0.477748,0.515069,0.517786,0.484687,0.420239,0.335418,0.246628,0.153214,0.083127,99.7536,59.6117,59.4648,11.4651,33.0127,-0.068706
20,10,GS014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008236,0.028877,0.060271,0.102359,0.154654,0.213706,0.275114,0.333983,0.383323,0.419017,0.435603,0.431831,0.407676,0.365541,0.309644,0.246126,0.17909,0.116009,0.060339,0.014058,0,0,0,0,0,99.7536,59.6117,59.4648,11.4651,33.0127,-0.068706
20,11,GS017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001289,0.003368,0.004968,0.007028,0.009714,0.013277,0.017943,0.024421,0.033341,0.046193,0.06387,0.08815,0.1199,0.159452,0.206511,0.257823,0.311239,0.35933,0.397926,0.420244,0.422304,0.401875,0.360476,0.300868,0.231573,0.157422,0.091072,0.03341,0.00047,0,0,0,99.7536,59.6117,59.4648,11.4651,33.0127,-0.068706
20,12,GS018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007744,0.032901,0.065731,0.111836,0.169329,0.232315,0.297713,0.357259,0.404962,0.434629,0.442513,0.427348,0.391635,0.338886,0.277302,0.212488,0.151869,0.101134,0.058092,0.029768,99.7536,59.6117,59.4648,11.4651,33.0127,-0.068706
20,13,GS019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006523,0.040576,0.097241,0.184368,0.291206,0.406023,0.5064,0.572299,0.587887,0.550156,0.465705,0.355954,0.240356,0.141481,0.068635,0.025679,0.004465,0.000499,0,99.7536,59.6117,59.4648,11.4651,33.0127,-0.068706
20,14,GS020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000495,0.004197,0.028429,0.06343,0.10611,0.159574,0.216445,0.274364,0.325497,0.366644,0.3928,0.402345,0.394989,0.372655,0.337437,0.294025,0.244571,0.194327,0.145433,0.101597,0.065683,0.036431,0.017976,99.7536,59.6117,59.4648,11.4651,33.0127,-0.068706
20,15,GS024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005403,0.018182,0.038149,0.066332,0.102929,0.146545,0.194994,0.245676,0.293801,0.336793,0.369149,0.389081,0.393899,0.383159,0.357461,0.319379,0.271092,0.218248,0.163607,0.112813,0.06918,0.03639,0.010385,0.002805,0,99.7536,59.6117,59.4648,11.4651,33.0127,-0.068706
20,16,GS025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004967,0.007544,0.011574,0.014493,0.016731,0.017236,0.015644,0.011605,0.005841,0.000477,0,0,0,0,0.003741,0.025144,0.067257,0.127025,0.202546,0.286656,0.368452,0.437843,0.481975,0.49524,0.475067,0.424794,0.353359,0.272011,0.191053,0.121298,0.066269,0.030372,0.008557,0.000683,0,0,0,0,0,0,0,0,0,0,0,0,99.7536,59.6117,59.4648,11.4651,33.0127,-0.068706
20,17,GS026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001093,0.003457,0.00368,0.004301,0.004756,0.005187,0.00542,0.005454,0.005264,0.004869,0.004329,0.003743,0.003265,0.003045,0.003238,0.003964,0.005241,0.006996,0.008993,0.010868,0.012203,0.012283,0.011149,0.008102,0.000804,0,0,0,0,0,0.001853,0.021769,0.056825,0.108398,0.174424,0.24928,0.326646,0.394353,0.445097,0.469652,0.465056,0.431864,0.375964,0.305031,0.230422,0.159042,0.099854,0.055083,0.02515,0.006523,0.001463,0,0,0,0,0,0,0,0,0,0,99.7536,59.6117,59.4648,11.4651,33.0127,-0.068706
20,18,GS027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001843,0.002301,0.002531,0.002903,0.003145,0.003528,0.003915,0.004304,0.004709,0.005094,0.005443,0.005713,0.005884,0.005938,0.005892,0.005808,0.005794,0.006005,0.006611,0.007806,0.00967,0.012322,0.015673,0.019661,0.024136,0.028952,0.034234,0.040081,0.047292,0.056504,0.069088,0.086167,0.108746,0.137583,0.171604,0.210474,0.249943,0.287936,0.319675,0.341991,0.351831,0.347633,0.328804,0.297293,0.254751,0.206523,0.156131,0.109061,0.069872,0.038172,0.018484,99.7536,59.6117,59.4648,11.4651,33.0127,-0.068706
20,18,GS032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000241,0.002328,0.002431,0.002657,0.002702,0.002897,0.003026,0.003149,0.003286,0.003436,0.003618,0.003839,0.004109,0.004413,0.00475,0.00509,0.00542,0.005718,0.005969,0.006181,0.006366,0.006571,0.006841,0.007244,0.007831,0.008626,0.009623,0.010725,0.011814,0.012649,0.013038,0.012772,0.011787,0.010246,0.008634,0.007762,0.008885,0.013587,0.023294,0.03966,0.063537,0.095041,0.133754,0.17693,0.223129,0.266947,0.306304,0.336812,0.356375,0.363226,0.356886,0.337298,0.306309,0.264881,0.217506,0.167055,0.118719,0.077429,0.042993,0.021108,99.7536,59.6117,59.4648,11.4651,33.0127,-0.068706
20,19,GS030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008495,0.041579,0.076532,0.122793,0.173096,0.224639,0.271141,0.308744,0.332761,0.341327,0.334302,0.314087,0.283843,0.249642,0.215047,0.184784,0.160753,0.143484,0.131736,0.122882,0.11442,0.103557,0.089552,0.072442,0.054118,0.037075,0.021554,0.011068,99.7536,59.6117,59.4648,11.4651,33.0127,-0.068706
20,20,GS034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00253,0.008472,0.0281,0.054637,0.094016,0.143825,0.203015,0.266557,0.32946,0.384847,0.425785,0.447457,0.445909,0.420679,0.375514,0.314847,0.246482,0.179978,0.112059,0.061285,99.7536,59.6117,59.4648,11.4651,33.0127,-0.068706
